31;2035202961;0
31;2039530499;0
31;2039546429;4
31;2039550425;0
31;2039552399;0
31;2039619213;0
31;2039623711;0
31;2040327430;0
31;2040343444;0
31;2040349198;0
31;2040361826;8
31;2040364140;8
31;2040408192;5
31;2040411440;0
31;2040415840;0
31;2059645277;6
31;2160051593;4
31;2160051941;0
31;2160062171;0
31;2160065963;6
31;2160067761;6
31;2160069927;6
31;2160081135;8
31;2160092347;3
31;2160851832;4
31;2160854326;4
31;2160856896;4
31;2160859326;4
31;2160894692;4
31;2160898782;4
31;3309567231;5
31;3309627479;2
31;3309629591;2
31;3309631655;5
31;3309655075;2
31;3309662733;6
31;3310452518;2
31;3310471230;4
31;3310475834;0
31;3310493752;0
31;3310525226;0
31;3310795124;5
31;3310818376;2
31;3311116388;5
31;3311117688;2
31;3480418783;2
31;3480433865;0
31;3480438857;0
31;3481235910;7
31;3481257218;6
31;3484778857;4
31;3484787983;6
31;3790376332;8
31;383980577;6
31;383995481;1
31;383995778;2
31;383995964;2
31;383996082;1
31;383996441;2
31;383996596;2
31;383996941;1
31;383998218;1
31;383998563;1
31;383998680;1
31;383998797;1
31;383998911;1
31;383999073;1
31;383999193;1
31;3882295150;8
31;4378220810;8
31;459187344;8
31;459188216;8
31;459190210;5
31;459191390;8
31;459191482;8
31;459191720;8
31;459193136;3
31;459193194;3
31;459198745;5
31;459198933;8
31;459199045;5
31;459199237;4
31;459201777;1
31;459202965;8
31;4718723623;7
31;4718727447;8
31;4718729215;2
31;4718734283;7
31;4718742709;2
31;4718748079;2
31;4718753875;2
31;4719369818;7
31;4719373522;2
31;4719380416;2
31;4719385714;2
31;4719389260;7
31;4719394766;7
31;4719398342;2
31;4719400254;8
31;4827837545;3
31;4827850371;3
31;4827853587;3
31;4827870255;3
31;4828454492;3
31;4831661561;8
31;4831668435;5
31;4831675279;8
31;4832260024;3
31;4832267152;3
31;4832274230;8
31;4832281084;8
31;4838109991;0
31;4838112159;3
31;4838727398;4
31;4999503309;4
31;4999503575;0
31;4999504703;6
31;4999505001;0
31;4999505131;8
31;4999505375;4
31;4999505595;4
31;4999505943;8
31;5000107766;8
31;5000108426;6
31;5000108866;0
31;5000109422;4
31;5213782489;5
31;5215473859;2
31;5237297181;0
31;5237301467;2
31;5237308781;0
31;5237316087;7
31;5237334529;2
31;5237339267;0
31;5237341533;0
31;5237904272;0
31;5237906976;7
31;5237917654;2
31;5237919980;2
31;5237925458;2
31;5237937214;0
31;5886367599;0
31;5886371039;2
31;5894470990;2
31;6926870704;0
31;6926874624;0
31;6926897572;6
31;6926905780;6
31;6927056824;6
31;6927060516;2
31;6942455322;4
31;6942456846;4
31;6942458542;4
31;6942460366;4
31;6942497982;6
31;6942537288;4
31;6942538916;4
31;7072934733;0
31;7072939177;0
31;7072942997;0
31;7072955977;5
31;7072960687;8
31;7072978747;6
31;7072986361;6
31;7073107987;2
31;7073123099;0
31;7088532729;4
31;7088571503;6
31;7088573395;7
31;7088575961;8
31;7088578339;7
31;7088580473;6
31;7088672161;3
31;7088680333;3
31;7158943483;0
31;7158956461;2
31;7158957817;0
31;7158959031;0
31;7158960261;5
31;7237219292;5
31;7237237944;5
31;7237249704;5
31;7237265484;5
31;7242817326;5
31;7242840168;5
31;7242863816;7
31;7242883068;0
31;7242925730;0
31;7242984978;2
31;7243013140;2
31;7243033264;7
31;7243172772;2
31;7243239310;0
31;7243263984;7
31;7344148854;6
31;7344149848;6
31;7344156564;4
31;7344157656;0
31;7344158836;0
31;7344160854;5
31;7344161570;7
31;7344162614;6
31;7344163708;1
31;7344169166;5
31;75140109;3
31;75140156;3
31;75140199;8
31;75140246;8
31;75140327;8
31;75140368;4
31;75140389;8
31;75140417;0
31;75140599;8
31;75140620;8
31;75140681;8
31;75140700;8
31;75140846;5
31;75140873;8
31;75140901;2
31;7526954618;0
31;7526956760;0
31;7526964098;5
31;7526976214;7
31;7526978130;7
31;7527222400;8
31;7527225304;2
31;7527227294;7
31;7527233776;2
31;7527237522;7
31;7527240616;7
31;7527243162;1
31;7527245758;2
31;7527248088;8
31;7527253818;6
31;7566351432;4
31;7566359314;8
31;7566361152;0
31;7566363106;0
31;7566364880;4
31;7566365974;0
31;7566367542;5
31;7566370972;0
31;7566373786;8
31;7566374294;5
31;7566374892;0
31;7566375514;8
31;7566376172;5
31;7566379370;8
31;7566382398;4
31;8154212059;3
31;8154212565;3
31;8154213121;4
31;8154215307;4
31;8154220473;4
31;8154222007;4
31;8154222587;4
31;8154223073;8
31;8154223605;4
31;8154238486;3
31;8154240736;4
31;8154241312;4
31;8154241852;4
31;8154251566;8
31;8490487829;8
31;8490488511;8
31;8491586704;7
31;8491587762;5
31;8493200183;0
31;8556400555;8
31;8556415797;8
31;8556445619;8
31;8556452119;8
31;8557071183;4
31;8557217452;8
31;8557492448;6
31;8557501192;8
31;8557516730;8
31;8557530152;0
31;8557537136;2
31;8557545476;8
31;8557548738;1
31;8557607812;5
31;8557614462;8
31;8704508813;0
31;8704508935;7
31;8705632736;7
31;8721187654;7
31;8721190060;5
31;8721192222;6
31;9672827623;6
31;9676011006;2
31;9679681341;1
31;9679714133;1
31;9687579152;5
31;9777558054;2
31;9939260726;3
32;10238858306;2
32;10435063656;0
32;10435196053;6
32;10470163856;6
32;105116834;3
32;10543692463;6
32;10587186216;6
32;10819854116;3
32;10834369325;5
32;10834704273;3
32;10834706353;5
32;10849887623;8
32;11703013544;6
32;11915562355;2
