96;1599839666;3
96;1598883901;3
96;1599890180;6
96;1599885720;6
96;1598988851;3
96;1599775964;3
96;1599800890;3
96;1598994361;6
96;1599863370;3
96;1599811096;3
96;1599867592;3
96;1598634337;4
96;1598919043;3
96;1598855439;3
96;6217534580;1
96;6217036985;3
96;10195471695;7
96;10195434076;7
96;10195764573;7
96;10195534406;7
96;10195208034;7
96;10195300264;7
96;10195311545;7
96;10195206744;7
96;10195535746;7
96;10195333806;7
96;10195377213;7
96;10195375423;7
96;10195712676;7
96;10195393406;7
96;10195713926;7
96;501841087;5
96;501801748;5
96;501840715;5
96;501802734;5
96;501840997;5
96;501840821;5
96;501801542;5
96;501802484;5
96;501840397;5
96;501801950;5
96;501841361;5
96;501801660;5
96;501841727;5
96;501805158;5
96;501844825;5
96;6216998971;2
96;6216890937;2
96;6217525396;2
96;6216961777;2
96;6216938139;2
96;6216950705;2
96;6217432810;0
96;6217024563;2
96;6216932979;2
96;6217489030;2
96;6216926763;2
96;6217462304;2
96;6217473980;2
96;9712932843;1
96;9716165042;1
96;1599727288;4
96;9716166410;8
96;8501770291;2
96;385419224;7
96;9716164992;11
96;9716166730;1
96;9716165606;1
96;9716166494;1
96;9716165646;1
96;9716165188;11
96;9716165886;7
96;9716166736;8
96;9712933201;11
96;9712932149;10
96;9716167036;11
96;9712933775;8
96;385417078;7
96;385418305;7
96;385418502;7
96;385426856;7
96;385425228;7
96;385426523;7
96;385424821;7
96;385422120;7
96;385418163;7
96;385421268;7
96;385417637;7
96;385423432;7
96;385419777;7
96;385420607;7
96;8215126918;2
96;8215125318;2
96;8215148394;2
96;8215149142;8
96;5517584143;5
96;5518177156;5
96;5518176546;5
96;5518175330;5
96;8214053139;2
96;8215129192;2
96;5517585971;5
96;5517584345;5
96;5518170668;5
96;5518178382;1
96;3406903406;10
96;3406071021;10
96;3407780781;10
96;3406069953;10
96;3406888870;10
96;3408579920;10
96;3406901034;10
96;3408591904;10
96;3406877724;10
96;3406879158;10
96;3406895120;10
96;3406099101;10
96;3406882396;10
96;3407768049;10
96;3407778757;10
96;8214034227;2
96;8356759566;2
96;116844794;1
96;5517582845;1
96;7498963274;1
96;7498960594;1
96;7498960362;1
96;7498962874;1
96;7498964132;1
96;7498961528;1
96;7498965128;1
96;7498964776;1
96;7498965992;1
96;7498966254;1
96;7498961880;1
96;7498965524;1
96;7498962590;1
96;7498961158;1
96;7498962214;1
96;5518172022;5
96;1402557188;11
96;5518172780;1
96;5518171174;5
96;5518173322;1
96;5518173628;1
96;5518174926;11
96;591526657;11
96;591582473;11
96;592024364;10
96;601552716;10
96;601211855;10
96;601446852;7
96;591571451;11
96;591890700;8
96;591483019;10
96;591964872;10
96;591597645;8
96;600570062;7
96;591788542;10
96;591798242;11
96;591846830;11
96;8214043477;8
96;8501774541;2
96;8192669224;3
96;8502877962;5
96;8214070743;3
96;8214054047;2
96;8214072651;2
96;8215147668;2
96;8214039479;2
96;8214061327;2
96;8215158386;2
96;1426003311;1
96;4542569661;4
96;3895619824;11
96;3895888368;8
96;3895108345;11
96;3896041134;8
96;3895920826;8
96;3895572398;8
96;3895570942;8
96;3895181077;8
96;3896019724;8
96;3895235119;8
96;3896022468;8
96;3895239857;8
96;3895877572;8
96;3895914096;8
96;3896027196;8
96;2395342781;3
96;2396176616;4
96;8501773677;2
96;8502872068;2
96;8501767847;2
96;8501770983;2
96;8501769075;2
96;8501764443;1
96;8501775771;2
96;8502873564;2
96;8502880124;2
96;8502871412;1
96;8501764837;1
96;8501772375;2
96;116847378;1
96;5268118962;0
96;116848276;1
96;116849147;1
96;5265547543;0
96;5268112040;0
96;5268146614;0
96;5268184094;0
96;116839408;1
96;116834378;1
96;5268150496;0
96;5266150584;0
96;116860701;1
96;5267507615;0
96;5265536879;0
96;5268117246;0
96;5267550207;0
96;5265573325;0
96;5267502321;0
96;5265524353;0
96;5268104856;0
96;116836490;1
96;116850932;1
96;116837483;1
96;116838307;1
96;116852061;1
96;1422874269;0
96;116859816;1
96;116846431;1
96;116859070;1
96;8191583845;1
96;8356852890;0
96;8356841138;0
96;8356912818;0
96;8355782779;0
96;1423742162;10
96;8356880910;2
96;1426062119;1
96;8231369425;3
